split,skill,seed,step,method,goal_success,unsafe_failure,stale_execution,refresh,probe,abstain,total_cost,predicted_success,calibration_abs_error,true_success_probability,estimated_half_life,true_half_life,half_life_abs_relative_error,shift_norm,observed_norm,mode_signal,exec_age
nominal_slow_drift,pick_place,5,70,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.89566,0.10434,0.88904,20.53619,18.86889,0.08836,0.21915,0.22951,0.00000,1.00000
nominal_slow_drift,pick_place,5,71,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.87065,0.12935,0.86282,20.25070,18.81385,0.07637,0.22099,0.24089,0.00000,2.00000
nominal_slow_drift,pick_place,5,0,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.91169,0.08831,0.91027,24.51502,23.95385,0.02343,0.08598,0.08924,0.00000,0.00000
nominal_slow_drift,pick_place,5,1,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.89111,0.10889,0.88952,24.25733,23.83800,0.01759,0.08839,0.08508,0.03837,1.00000
nominal_slow_drift,pick_place,5,2,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.86816,0.13184,0.87043,23.12035,24.18887,0.04417,0.08118,0.11460,0.03523,2.00000
nominal_slow_drift,pick_place,5,3,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.85079,0.14921,0.85302,24.11317,24.73085,0.02498,0.07046,0.09514,0.01388,3.00000
nominal_slow_drift,pick_place,5,4,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.83624,0.16376,0.83470,25.30291,24.73975,0.02276,0.07029,0.06156,0.03621,4.00000
nominal_slow_drift,pick_place,5,5,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.81207,0.18793,0.81584,23.90851,24.52754,0.02524,0.07443,0.10388,0.00000,5.00000
nominal_slow_drift,pick_place,5,6,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.80702,0.19298,0.80287,26.68219,25.41216,0.04998,0.05763,0.04237,0.00000,6.00000
nominal_slow_drift,pick_place,5,7,conformal_risk_gate,0,0,0,0,0,0,1.00000,0.79085,0.79085,0.78786,26.62994,25.69806,0.03626,0.05244,0.03659,0.02543,7.00000
nominal_slow_drift,pick_place,5,8,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.78046,0.21954,0.76804,27.72512,25.06429,0.10616,0.06409,0.02243,0.00000,8.00000
nominal_slow_drift,pick_place,5,9,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.76023,0.23977,0.77974,26.74556,26.58252,0.00613,0.03712,0.04112,0.00000,9.00000
nominal_slow_drift,pick_place,5,10,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.73726,0.26274,0.75998,25.46037,25.83145,0.01437,0.05007,0.06438,0.01282,10.00000
nominal_slow_drift,pick_place,5,11,conformal_risk_gate,1,0,0,1,0,0,1.26000,0.91101,0.08899,0.91228,23.28541,25.86750,0.09982,0.04943,0.11185,0.02932,0.00000
nominal_slow_drift,pick_place,5,12,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.89224,0.10776,0.89421,25.12671,26.43948,0.04965,0.03953,0.07120,0.01489,1.00000
nominal_slow_drift,pick_place,5,13,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.87836,0.12164,0.87679,28.01117,26.76857,0.04642,0.03402,0.01722,0.00000,2.00000
nominal_slow_drift,pick_place,5,14,conformal_risk_gate,0,0,0,0,0,0,1.00000,0.84086,0.84086,0.79562,20.88082,17.42155,0.19856,0.15000,0.12797,0.22999,3.00000
nominal_slow_drift,pick_place,5,15,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.83478,0.16522,0.83950,24.97446,25.99955,0.03943,0.04710,0.07863,0.00000,4.00000
nominal_slow_drift,pick_place,5,16,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.81214,0.18786,0.82596,23.92415,26.87443,0.10978,0.03228,0.10349,0.00000,5.00000
nominal_slow_drift,pick_place,5,17,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.80957,0.19043,0.80985,27.29187,26.89405,0.01479,0.03196,0.03053,0.00000,6.00000
nominal_slow_drift,pick_place,5,18,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.78559,0.21441,0.79053,25.57661,26.20140,0.02385,0.04360,0.05907,0.02319,7.00000
nominal_slow_drift,pick_place,5,19,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.77018,0.22982,0.79403,25.73713,26.42309,0.02596,0.03981,0.05765,0.01563,8.00000
nominal_slow_drift,pick_place,5,20,conformal_risk_gate,0,0,0,0,1,0,1.07000,0.75731,0.75731,0.78414,26.24022,27.33441,0.04003,0.02487,0.05130,0.00000,9.00000
nominal_slow_drift,pick_place,5,21,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.73837,0.26163,0.76175,25.64374,26.09598,0.01733,0.04542,0.06384,0.00000,10.00000
nominal_slow_drift,pick_place,5,22,conformal_risk_gate,0,0,0,0,1,0,1.07000,0.71779,0.71779,0.74362,24.85929,25.60874,0.02927,0.05405,0.08125,0.00000,11.00000
nominal_slow_drift,pick_place,5,23,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.71619,0.28381,0.73318,26.66746,26.14250,0.02008,0.04461,0.04131,0.00506,12.00000
nominal_slow_drift,pick_place,5,24,conformal_risk_gate,1,0,0,1,0,0,1.26000,0.91252,0.08748,0.91208,25.55579,25.66160,0.00412,0.05310,0.06152,0.01573,0.00000
nominal_slow_drift,pick_place,5,25,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.89080,0.10920,0.89356,24.25360,26.04812,0.06889,0.04625,0.09546,0.00000,1.00000
nominal_slow_drift,pick_place,5,26,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.87362,0.12638,0.87370,25.43098,25.44836,0.00068,0.05696,0.05853,0.03703,2.00000
nominal_slow_drift,pick_place,5,27,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.85541,0.14459,0.85677,25.64203,25.91083,0.01037,0.04866,0.05703,0.02552,3.00000
nominal_slow_drift,pick_place,5,28,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.83763,0.16237,0.83940,25.78602,25.97294,0.00720,0.04757,0.06047,0.00125,4.00000
nominal_slow_drift,pick_place,5,29,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.83033,0.16967,0.82108,28.61486,25.69176,0.11378,0.05256,0.00657,0.00000,5.00000
nominal_slow_drift,pick_place,5,30,conformal_risk_gate,0,0,0,0,0,0,1.00000,0.80416,0.80416,0.80320,26.02741,25.48062,0.02146,0.05638,0.05571,0.00000,6.00000
nominal_slow_drift,pick_place,5,31,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.78664,0.21336,0.79161,25.81744,26.41122,0.02248,0.04001,0.06013,0.00000,7.00000
nominal_slow_drift,pick_place,5,32,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.76480,0.23520,0.79319,24.82895,26.27363,0.05499,0.04235,0.08195,0.00000,8.00000
nominal_slow_drift,pick_place,5,33,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.74874,0.25126,0.76646,24.84846,24.52381,0.01324,0.07450,0.08150,0.00000,9.00000
nominal_slow_drift,pick_place,5,34,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.73728,0.26272,0.75706,25.47820,25.40586,0.00285,0.05774,0.06743,0.00000,10.00000
nominal_slow_drift,pick_place,5,35,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.71403,0.28597,0.74140,24.31311,25.30712,0.03928,0.05956,0.08292,0.04143,11.00000
nominal_slow_drift,pick_place,5,36,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.71334,0.28666,0.72914,26.26059,25.60707,0.02552,0.05408,0.04966,0.00457,12.00000
nominal_slow_drift,pick_place,5,37,conformal_risk_gate,0,0,0,1,0,0,1.26000,0.91225,0.91225,0.91199,25.32297,25.56901,0.00962,0.05477,0.07083,0.00000,0.00000
nominal_slow_drift,pick_place,5,38,conformal_risk_gate,0,0,0,0,0,0,1.00000,0.89152,0.89152,0.89127,24.72589,24.74709,0.00086,0.07014,0.08432,0.00000,1.00000
nominal_slow_drift,pick_place,5,39,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.86974,0.13026,0.87130,23.86555,24.51134,0.02635,0.07475,0.10495,0.00000,2.00000
nominal_slow_drift,pick_place,5,40,conformal_risk_gate,0,0,0,0,0,0,1.00000,0.84941,0.84941,0.84851,23.71704,23.43969,0.01183,0.09682,0.10866,0.00000,3.00000
nominal_slow_drift,pick_place,5,41,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.83423,0.16577,0.83182,24.79915,24.03800,0.03166,0.08425,0.07968,0.01101,4.00000
nominal_slow_drift,pick_place,5,42,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.82014,0.17986,0.81733,25.74624,24.84665,0.03621,0.06823,0.05521,0.02401,5.00000
nominal_slow_drift,pick_place,5,43,conformal_risk_gate,0,0,0,0,0,0,1.00000,0.79213,0.79213,0.79180,23.56164,23.35430,0.00888,0.09867,0.11016,0.00906,6.00000
nominal_slow_drift,pick_place,5,44,conformal_risk_gate,0,0,0,0,1,0,1.07000,0.77540,0.77540,0.79153,23.71653,23.27565,0.01894,0.10038,0.09953,0.03408,7.00000
nominal_slow_drift,pick_place,5,45,conformal_risk_gate,0,0,0,0,1,0,1.07000,0.72853,0.72853,0.68877,19.62526,16.82829,0.16621,0.19759,0.16400,0.25724,8.00000
nominal_slow_drift,pick_place,5,46,conformal_risk_gate,0,0,0,0,1,0,1.07000,0.72833,0.72833,0.75758,22.01060,23.30020,0.05535,0.09985,0.15490,0.00000,9.00000
nominal_slow_drift,pick_place,5,47,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.73368,0.26632,0.71957,24.94520,20.87476,0.19499,0.15887,0.07929,0.00000,10.00000
nominal_slow_drift,pick_place,5,48,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.71595,0.28405,0.71563,24.58067,22.21551,0.10646,0.12465,0.08007,0.02846,11.00000
nominal_slow_drift,pick_place,5,49,conformal_risk_gate,1,0,0,1,0,0,1.26000,0.90985,0.09015,0.90724,22.15771,21.55391,0.02801,0.14101,0.15063,0.00000,0.00000
nominal_slow_drift,pick_place,5,50,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.88728,0.11272,0.88397,22.19368,21.34862,0.03958,0.14629,0.14960,0.00000,1.00000
nominal_slow_drift,pick_place,5,51,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.86077,0.13923,0.86239,20.65136,21.55508,0.04193,0.14098,0.19588,0.00492,2.00000
nominal_slow_drift,pick_place,5,52,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.83828,0.16172,0.83455,20.70575,20.16793,0.02667,0.17875,0.19540,0.00000,3.00000
nominal_slow_drift,pick_place,5,53,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.81420,0.18580,0.81551,20.28722,20.68793,0.01937,0.16399,0.20950,0.00000,4.00000
nominal_slow_drift,pick_place,5,54,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.80293,0.19707,0.79047,22.02550,20.06339,0.09780,0.18180,0.14770,0.02523,5.00000
nominal_slow_drift,pick_place,5,55,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.75488,0.24512,0.78735,18.12253,20.01278,0.09445,0.18330,0.29245,0.00128,6.00000
nominal_slow_drift,pick_place,5,56,conformal_risk_gate,0,0,0,0,1,0,1.07000,0.76020,0.76020,0.76585,21.41909,19.84988,0.07905,0.18815,0.17265,0.00000,7.00000
nominal_slow_drift,pick_place,5,57,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.74605,0.25395,0.75103,22.01247,20.36603,0.08084,0.17304,0.15485,0.00000,8.00000
nominal_slow_drift,pick_place,5,58,conformal_risk_gate,0,0,0,0,1,0,1.07000,0.72038,0.72038,0.71878,21.05530,19.03034,0.10641,0.21383,0.18406,0.00000,9.00000
nominal_slow_drift,pick_place,5,59,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.72207,0.27793,0.71014,23.32397,19.95231,0.16899,0.18509,0.11132,0.02754,10.00000
nominal_slow_drift,pick_place,5,60,conformal_risk_gate,1,0,0,1,0,0,1.26000,0.90660,0.09340,0.90209,18.93920,18.41047,0.02872,0.23477,0.25913,0.00000,0.00000
nominal_slow_drift,pick_place,5,61,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.88360,0.11640,0.87750,20.38107,19.03067,0.07096,0.21382,0.20629,0.00000,1.00000
nominal_slow_drift,pick_place,5,62,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.86146,0.13854,0.85370,20.80434,19.27634,0.07927,0.20589,0.18422,0.02962,2.00000
nominal_slow_drift,pick_place,5,63,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.83787,0.16213,0.82832,20.60886,18.97631,0.08603,0.21560,0.19862,0.00000,3.00000
nominal_slow_drift,pick_place,5,64,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.81157,0.18843,0.80317,19.80717,18.69353,0.05957,0.22504,0.22640,0.00000,4.00000
nominal_slow_drift,pick_place,5,65,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.77958,0.22042,0.79639,18.31481,18.43828,0.00670,0.23380,0.26897,0.05823,5.00000
nominal_slow_drift,pick_place,5,66,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.76655,0.23345,0.77729,19.56296,18.78846,0.04122,0.22184,0.23531,0.00000,6.00000
nominal_slow_drift,pick_place,5,67,conformal_risk_gate,0,0,0,0,1,0,1.07000,0.74376,0.74376,0.75494,19.31495,18.65981,0.03511,0.22618,0.24460,0.00000,7.00000
nominal_slow_drift,pick_place,5,68,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.72895,0.27105,0.73960,19.90245,19.16161,0.03866,0.20957,0.22298,0.00000,8.00000
nominal_slow_drift,pick_place,5,69,conformal_risk_gate,1,0,0,1,0,0,1.26000,0.90461,0.09539,0.86715,16.44517,14.47597,0.13603,0.32448,0.32542,0.17514,0.00000
nominal_slow_drift,pick_place,5,70,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.88210,0.11790,0.87699,19.72127,18.86889,0.04517,0.21915,0.22951,0.00000,1.00000
nominal_slow_drift,pick_place,5,71,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.85649,0.14351,0.85168,19.41339,18.81385,0.03187,0.22099,0.24089,0.00000,2.00000
nominal_slow_drift,pick_place,5,0,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.93069,0.06931,0.92927,21.82339,23.95385,0.08894,0.08598,0.08924,0.00000,0.00000
nominal_slow_drift,pick_place,5,1,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.91075,0.08925,0.90780,25.68957,23.83800,0.07767,0.08839,0.08508,0.03837,1.00000
nominal_slow_drift,pick_place,5,2,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.88941,0.11059,0.88804,25.09510,24.18887,0.03746,0.08118,0.11460,0.03523,2.00000
nominal_slow_drift,pick_place,5,3,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.87339,0.12661,0.87001,26.39398,24.73085,0.06725,0.07046,0.09514,0.01388,3.00000
nominal_slow_drift,pick_place,5,4,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.86026,0.13974,0.85106,27.92437,24.73975,0.12873,0.07029,0.06156,0.03621,4.00000
nominal_slow_drift,pick_place,5,5,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.81907,0.18093,0.83158,21.72413,24.52754,0.11430,0.07443,0.10388,0.00000,5.00000
nominal_slow_drift,pick_place,5,6,skill_half_life_scheduler,0,0,0,0,0,0,1.00000,0.82490,0.82490,0.81813,27.11865,25.41216,0.06715,0.05763,0.04237,0.00000,6.00000
nominal_slow_drift,pick_place,5,7,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.80262,0.19738,0.82062,25.71441,25.69806,0.00064,0.05244,0.03659,0.02543,7.00000
nominal_slow_drift,pick_place,5,8,skill_half_life_scheduler,0,0,0,0,1,0,1.07000,0.80045,0.80045,0.80016,28.75349,25.06429,0.14719,0.06409,0.02243,0.00000,8.00000
nominal_slow_drift,pick_place,5,9,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.78531,0.21469,0.79361,28.80382,26.58252,0.08356,0.03712,0.04112,0.00000,9.00000
nominal_slow_drift,pick_place,5,10,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.74757,0.25243,0.77323,24.79754,25.83145,0.04003,0.05007,0.06438,0.01282,10.00000
nominal_slow_drift,pick_place,5,11,skill_half_life_scheduler,0,0,0,0,1,0,1.07000,0.71425,0.71425,0.75826,22.61809,25.86750,0.12562,0.04943,0.11185,0.02932,11.00000
nominal_slow_drift,pick_place,5,12,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.71539,0.28461,0.74779,24.66390,26.43948,0.06716,0.03953,0.07120,0.01489,12.00000
nominal_slow_drift,pick_place,5,13,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.73684,0.26316,0.73611,29.93156,26.76857,0.11816,0.03402,0.01722,0.00000,13.00000
nominal_slow_drift,pick_place,5,14,skill_half_life_scheduler,1,0,0,1,0,0,1.26000,0.92953,0.07047,0.89575,22.48609,17.42155,0.29071,0.15000,0.12797,0.22999,0.00000
nominal_slow_drift,pick_place,5,15,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.91052,0.08948,0.91182,25.15215,25.99955,0.03259,0.04710,0.07863,0.00000,1.00000
nominal_slow_drift,pick_place,5,16,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.89165,0.10835,0.89477,26.36885,26.87443,0.01881,0.03228,0.10349,0.00000,2.00000
nominal_slow_drift,pick_place,5,17,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.87667,0.12333,0.87679,27.05186,26.89405,0.00587,0.03196,0.03053,0.00000,3.00000
nominal_slow_drift,pick_place,5,18,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.85799,0.14201,0.85672,26.99077,26.20140,0.03013,0.04360,0.05907,0.02319,4.00000
nominal_slow_drift,pick_place,5,19,skill_half_life_scheduler,0,0,0,0,0,0,1.00000,0.83787,0.83787,0.84010,26.09772,26.42309,0.01231,0.03981,0.05765,0.01563,5.00000
nominal_slow_drift,pick_place,5,20,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.82731,0.17269,0.82729,27.87007,27.33441,0.01960,0.02487,0.05130,0.00000,6.00000
nominal_slow_drift,pick_place,5,21,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.80095,0.19905,0.82279,25.53087,26.09598,0.02165,0.04542,0.06384,0.00000,7.00000
nominal_slow_drift,pick_place,5,22,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.78497,0.21503,0.80355,25.77365,25.60874,0.00644,0.05405,0.08125,0.00000,8.00000
nominal_slow_drift,pick_place,5,23,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.78487,0.21513,0.79085,28.70952,26.14250,0.09819,0.04461,0.04131,0.00506,9.00000
nominal_slow_drift,pick_place,5,24,skill_half_life_scheduler,0,0,0,0,1,0,1.07000,0.77124,0.77124,0.77204,29.00210,25.66160,0.13017,0.05310,0.06152,0.01573,10.00000
nominal_slow_drift,pick_place,5,25,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.74566,0.25434,0.75958,27.11053,26.04812,0.04079,0.04625,0.09546,0.00000,11.00000
nominal_slow_drift,pick_place,5,26,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.71876,0.28124,0.74013,25.07547,25.44836,0.01465,0.05696,0.05853,0.03703,12.00000
nominal_slow_drift,pick_place,5,27,skill_half_life_scheduler,1,0,0,1,0,0,1.26000,0.93166,0.06834,0.93132,24.69852,25.91083,0.04679,0.04866,0.05703,0.02552,0.00000
nominal_slow_drift,pick_place,5,28,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.91121,0.08879,0.91177,25.33688,25.97294,0.02449,0.04757,0.06047,0.00125,1.00000
nominal_slow_drift,pick_place,5,29,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.89953,0.10047,0.89198,30.36664,25.69176,0.18196,0.05256,0.00657,0.00000,2.00000
nominal_slow_drift,pick_place,5,30,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.88010,0.11990,0.87249,29.33366,25.48062,0.15121,0.05638,0.05571,0.00000,3.00000
nominal_slow_drift,pick_place,5,31,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.85774,0.14226,0.85749,26.90825,26.41122,0.01882,0.04001,0.06013,0.00000,4.00000
nominal_slow_drift,pick_place,5,32,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.84040,0.15960,0.83947,27.09992,26.27363,0.03145,0.04235,0.08195,0.00000,5.00000
nominal_slow_drift,pick_place,5,33,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.81517,0.18483,0.81344,24.95267,24.52381,0.01749,0.07450,0.08150,0.00000,6.00000
nominal_slow_drift,pick_place,5,34,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.81382,0.18618,0.80098,28.63361,25.40586,0.12705,0.05774,0.06743,0.00000,7.00000
nominal_slow_drift,pick_place,5,35,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.77424,0.22576,0.80168,23.81130,25.30712,0.05911,0.05956,0.08292,0.04143,8.00000
nominal_slow_drift,pick_place,5,36,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.78032,0.21968,0.78739,27.79980,25.60707,0.08563,0.05408,0.04966,0.00457,9.00000
nominal_slow_drift,pick_place,5,37,skill_half_life_scheduler,0,0,0,0,1,0,1.07000,0.75958,0.75958,0.77139,26.82944,25.56901,0.04930,0.05477,0.07083,0.00000,10.00000
nominal_slow_drift,pick_place,5,38,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.71225,0.28775,0.74969,22.27042,24.74709,0.10008,0.07014,0.08432,0.00000,11.00000
nominal_slow_drift,pick_place,5,39,skill_half_life_scheduler,1,0,0,1,0,0,1.26000,0.93022,0.06978,0.92989,23.47710,24.51134,0.04219,0.07475,0.10495,0.00000,0.00000
nominal_slow_drift,pick_place,5,40,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.90654,0.09346,0.90698,21.82873,23.43969,0.06873,0.09682,0.10866,0.00000,1.00000
nominal_slow_drift,pick_place,5,41,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.89182,0.10818,0.88761,25.99189,24.03800,0.08128,0.08425,0.07968,0.01101,2.00000
nominal_slow_drift,pick_place,5,42,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.87633,0.12367,0.87040,27.25544,24.84665,0.09695,0.06823,0.05521,0.02401,3.00000
nominal_slow_drift,pick_place,5,43,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.85412,0.14588,0.84508,26.11438,23.35430,0.11818,0.09867,0.11016,0.00906,4.00000
nominal_slow_drift,pick_place,5,44,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.83116,0.16884,0.82523,24.56267,23.27565,0.05529,0.10038,0.09953,0.03408,5.00000
nominal_slow_drift,pick_place,5,45,skill_half_life_scheduler,0,0,0,0,1,0,1.07000,0.78300,0.78300,0.74743,19.40619,16.82829,0.15319,0.19759,0.16400,0.25724,6.00000
nominal_slow_drift,pick_place,5,46,skill_half_life_scheduler,0,0,0,0,1,0,1.07000,0.78316,0.78316,0.80606,22.62061,23.30020,0.02917,0.09985,0.15490,0.00000,7.00000
nominal_slow_drift,pick_place,5,47,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.78052,0.21948,0.76879,24.91066,20.87476,0.19334,0.15887,0.07929,0.00000,8.00000
nominal_slow_drift,pick_place,5,48,skill_half_life_scheduler,0,0,0,0,1,0,1.07000,0.76343,0.76343,0.76199,24.82641,22.21551,0.11753,0.12465,0.08007,0.02846,9.00000
nominal_slow_drift,pick_place,5,49,skill_half_life_scheduler,0,0,0,0,1,0,1.07000,0.72762,0.72762,0.73838,22.32710,21.55391,0.03587,0.14101,0.15063,0.00000,10.00000
nominal_slow_drift,pick_place,5,50,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.71825,0.28175,0.71899,23.27432,21.34862,0.09020,0.14629,0.14960,0.00000,11.00000
nominal_slow_drift,pick_place,5,51,skill_half_life_scheduler,1,0,0,1,0,0,1.26000,0.92749,0.07251,0.92625,21.75776,21.55508,0.00940,0.14098,0.19588,0.00492,0.00000
nominal_slow_drift,pick_place,5,52,skill_half_life_scheduler,0,0,0,0,0,0,1.00000,0.90446,0.90446,0.89901,22.32837,20.16793,0.10712,0.17875,0.19540,0.00000,1.00000
nominal_slow_drift,pick_place,5,53,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.88148,0.11852,0.87668,22.21834,20.68793,0.07398,0.16399,0.20950,0.00000,2.00000
nominal_slow_drift,pick_place,5,54,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.86716,0.13284,0.85059,24.32526,20.06339,0.21242,0.18180,0.14770,0.02523,3.00000
nominal_slow_drift,pick_place,5,55,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.82589,0.17411,0.82738,19.76147,20.01278,0.01256,0.18330,0.29245,0.00128,4.00000
nominal_slow_drift,pick_place,5,56,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.81479,0.18521,0.80403,21.26310,19.84988,0.07120,0.18815,0.17265,0.00000,5.00000
nominal_slow_drift,pick_place,5,57,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.79348,0.20652,0.80450,21.03775,20.36603,0.03298,0.17304,0.15485,0.00000,6.00000
nominal_slow_drift,pick_place,5,58,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.77486,0.22514,0.77196,21.39620,19.03034,0.12432,0.21383,0.18406,0.00000,7.00000
nominal_slow_drift,pick_place,5,59,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.77782,0.22218,0.76031,24.59237,19.95231,0.23256,0.18509,0.11132,0.02754,8.00000
nominal_slow_drift,pick_place,5,60,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.72016,0.27984,0.72387,19.61247,18.41047,0.06529,0.23477,0.25913,0.00000,9.00000
nominal_slow_drift,pick_place,5,61,skill_half_life_scheduler,1,0,0,0,1,0,1.07000,0.74071,0.25929,0.71155,24.39775,19.03067,0.28202,0.21382,0.20629,0.00000,10.00000
nominal_slow_drift,pick_place,5,62,skill_half_life_scheduler,0,0,0,0,1,0,1.07000,0.72358,0.72358,0.69581,24.13162,19.27634,0.25188,0.20589,0.18422,0.02962,11.00000
nominal_slow_drift,pick_place,5,63,skill_half_life_scheduler,1,0,0,1,0,0,1.26000,0.92741,0.07259,0.92214,20.52766,18.97631,0.08175,0.21560,0.19862,0.00000,0.00000
nominal_slow_drift,pick_place,5,64,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.90113,0.09887,0.89451,20.18882,18.69353,0.07999,0.22504,0.22640,0.00000,1.00000
nominal_slow_drift,pick_place,5,65,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.87244,0.12756,0.86716,19.07149,18.43828,0.03434,0.23380,0.26897,0.05823,2.00000
nominal_slow_drift,pick_place,5,66,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.85549,0.14451,0.84366,21.08374,18.78846,0.12216,0.22184,0.23531,0.00000,3.00000
nominal_slow_drift,pick_place,5,67,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.83511,0.16489,0.81851,21.57715,18.65981,0.15634,0.22618,0.24460,0.00000,4.00000
nominal_slow_drift,pick_place,5,68,skill_half_life_scheduler,1,0,0,0,0,0,1.00000,0.81897,0.18103,0.79892,22.48439,19.16161,0.17341,0.20957,0.22298,0.00000,5.00000
