split,method,seed,goal_success,success_auc,late_success,unsafe_failure,stale_execution,refresh_rate,probe_rate,abstain_rate,total_cost,half_life_error,calibration_error,risk_upper,hazard_score,safety_utility,rows,stress_axis,stress_level
combined_micro_shift,cvar_lifetime_guard,2,0.77500,0.77419,0.80000,0.00000,0.00000,0.51875,0.44375,0.00000,1.17703,0.08102,0.31443,0.34014,0.09937,0.75022,160,mode_chatter,1.00
combined_micro_shift,cvar_lifetime_guard,3,0.77500,0.77419,0.75000,0.00000,0.00000,0.53125,0.42500,0.00000,1.17850,0.09124,0.31227,0.34395,0.09831,0.75001,160,mode_chatter,1.00
combined_micro_shift,cvar_lifetime_guard,4,0.86875,0.86774,0.90000,0.00000,0.00000,0.52500,0.43750,0.00000,1.17806,0.10161,0.25541,0.34383,0.09926,0.84382,160,mode_chatter,1.00
combined_micro_shift,cvar_lifetime_guard,5,0.84375,0.84194,0.95000,0.00000,0.00000,0.50000,0.46875,0.00000,1.17453,0.08438,0.27068,0.34649,0.10355,0.81932,160,mode_chatter,1.00
combined_micro_shift,cvar_lifetime_guard,6,0.78125,0.78065,0.85000,0.00000,0.00000,0.48125,0.48750,0.00000,1.17144,0.08612,0.30932,0.34017,0.09925,0.75725,160,mode_chatter,1.00
combined_micro_shift,cvar_lifetime_guard,7,0.83750,0.83548,0.80000,0.00000,0.00000,0.53750,0.42500,0.00000,1.18012,0.08941,0.27354,0.34407,0.09723,0.81228,160,mode_chatter,1.00
combined_micro_shift,cvar_lifetime_guard,8,0.76875,0.76452,0.75000,0.00625,0.00000,0.49375,0.47500,0.00000,1.17881,0.09061,0.31970,0.34510,0.10305,0.73822,160,mode_chatter,1.00
combined_micro_shift,cvar_lifetime_guard,9,0.77500,0.77097,0.80000,0.00000,0.00000,0.50000,0.47500,0.00000,1.17512,0.09193,0.31812,0.34003,0.09956,0.75048,160,mode_chatter,1.00
combined_micro_shift,skill_half_life_scheduler_v5,0,0.81250,0.80645,0.75000,0.00000,0.00000,0.17500,0.55000,0.00000,1.09775,0.13374,0.29861,0.29510,0.15218,0.79882,160,mode_chatter,1.00
combined_micro_shift,skill_half_life_scheduler_v5,1,0.81250,0.80968,0.75000,0.00625,0.00000,0.16250,0.55000,0.00000,1.09981,0.14125,0.29654,0.28723,0.15097,0.79303,160,mode_chatter,1.00
combined_micro_shift,skill_half_life_scheduler_v5,2,0.81875,0.81613,0.82500,0.00000,0.00000,0.16875,0.51875,0.00000,1.09316,0.13159,0.29857,0.28670,0.15016,0.80571,160,mode_chatter,1.00
combined_micro_shift,skill_half_life_scheduler_v5,3,0.76875,0.76452,0.72500,0.00000,0.00000,0.16875,0.59375,0.00000,1.10028,0.13739,0.33003,0.29193,0.15070,0.75471,160,mode_chatter,1.00
combined_micro_shift,skill_half_life_scheduler_v5,4,0.81875,0.81613,0.85000,0.00000,0.00000,0.17500,0.56250,0.00000,1.09894,0.12901,0.29502,0.29090,0.15052,0.80490,160,mode_chatter,1.00
combined_micro_shift,skill_half_life_scheduler_v5,5,0.80625,0.80645,0.80000,0.00625,0.00000,0.17500,0.59375,0.00000,1.10722,0.14381,0.30156,0.29168,0.15030,0.78574,160,mode_chatter,1.00
combined_micro_shift,skill_half_life_scheduler_v5,6,0.77500,0.77097,0.85000,0.00000,0.00000,0.16875,0.53750,0.00000,1.09494,0.13100,0.32131,0.28751,0.15153,0.76171,160,mode_chatter,1.00
combined_micro_shift,skill_half_life_scheduler_v5,7,0.81250,0.80968,0.77500,0.00000,0.00000,0.16875,0.58125,0.00000,1.09909,0.14019,0.30310,0.29293,0.15141,0.79863,160,mode_chatter,1.00
combined_micro_shift,skill_half_life_scheduler_v5,8,0.79375,0.79032,0.75000,0.00000,0.00000,0.16875,0.57500,0.00000,1.09850,0.13845,0.31538,0.28947,0.14884,0.77996,160,mode_chatter,1.00
combined_micro_shift,skill_half_life_scheduler_v5,9,0.80625,0.80000,0.82500,0.01250,0.00000,0.16875,0.56875,0.00000,1.10853,0.13520,0.30038,0.28686,0.15085,0.78006,160,mode_chatter,1.00
combined_micro_shift,oracle_shift_aware_scheduler,0,0.83125,0.82903,0.87500,0.00000,0.00000,0.20625,0.53125,0.00000,1.10409,0.00000,0.27538,0.20241,0.14716,0.81668,160,mode_chatter,1.00
combined_micro_shift,oracle_shift_aware_scheduler,1,0.81250,0.80645,0.82500,0.00000,0.00000,0.20625,0.52500,0.00000,1.10350,0.00000,0.28767,0.19556,0.14558,0.79801,160,mode_chatter,1.00
combined_micro_shift,oracle_shift_aware_scheduler,2,0.79375,0.79355,0.82500,0.00000,0.00000,0.20625,0.55000,0.00000,1.10587,0.00000,0.30509,0.19457,0.14281,0.77893,160,mode_chatter,1.00
combined_micro_shift,oracle_shift_aware_scheduler,3,0.82500,0.82258,0.85000,0.00000,0.00000,0.20625,0.55000,0.00000,1.10587,0.00000,0.28766,0.20152,0.14701,0.81018,160,mode_chatter,1.00
combined_micro_shift,oracle_shift_aware_scheduler,4,0.83125,0.83226,0.77500,0.00000,0.00000,0.21250,0.56250,0.00000,1.10869,0.00000,0.28350,0.19721,0.14585,0.81603,160,mode_chatter,1.00
combined_micro_shift,oracle_shift_aware_scheduler,5,0.83750,0.83548,0.95000,0.00000,0.00000,0.20625,0.57500,0.00000,1.10825,0.00000,0.28263,0.20217,0.14718,0.82234,160,mode_chatter,1.00
combined_micro_shift,oracle_shift_aware_scheduler,6,0.83125,0.83871,0.82500,0.00000,0.00000,0.20625,0.54375,0.00000,1.10528,0.00000,0.28273,0.19436,0.14567,0.81651,160,mode_chatter,1.00
combined_micro_shift,oracle_shift_aware_scheduler,7,0.88750,0.88387,0.82500,0.00000,0.00000,0.20625,0.54375,0.00000,1.10528,0.00000,0.24530,0.19994,0.14537,0.87276,160,mode_chatter,1.00
combined_micro_shift,oracle_shift_aware_scheduler,8,0.81250,0.81613,0.72500,0.00000,0.00000,0.21250,0.53750,0.00000,1.10631,0.00000,0.28646,0.19764,0.14528,0.79762,160,mode_chatter,1.00
combined_micro_shift,oracle_shift_aware_scheduler,9,0.86875,0.86452,0.87500,0.00625,0.00000,0.20625,0.53125,0.00000,1.10941,0.00000,0.25666,0.19653,0.14727,0.84793,160,mode_chatter,1.00
combined_micro_shift,domain_randomized_clone,0,0.46875,0.46452,0.25000,0.26875,0.59375,0.00000,0.00000,0.00000,1.22844,0.73210,0.44098,0.33310,0.41107,-0.00161,160,mode_chatter,1.25
combined_micro_shift,domain_randomized_clone,1,0.48750,0.49355,0.20000,0.24375,0.58750,0.00000,0.00000,0.00000,1.20719,0.70751,0.42938,0.33187,0.41067,0.04424,160,mode_chatter,1.25
combined_micro_shift,domain_randomized_clone,2,0.48750,0.49032,0.17500,0.24375,0.59375,0.00000,0.00000,0.00000,1.20719,0.71819,0.41786,0.32562,0.40798,0.04212,160,mode_chatter,1.25
combined_micro_shift,domain_randomized_clone,3,0.45625,0.45806,0.15000,0.26875,0.60625,0.00000,0.00000,0.00000,1.22844,0.73448,0.40917,0.33765,0.41372,-0.01836,160,mode_chatter,1.25
combined_micro_shift,domain_randomized_clone,4,0.50000,0.49355,0.27500,0.23125,0.61250,0.00000,0.00000,0.00000,1.19656,0.73483,0.43767,0.32908,0.40857,0.06073,160,mode_chatter,1.25
combined_micro_shift,domain_randomized_clone,5,0.45625,0.45806,0.22500,0.30000,0.61250,0.00000,0.00000,0.00000,1.25500,0.73970,0.42133,0.33263,0.41071,-0.05170,160,mode_chatter,1.25
combined_micro_shift,domain_randomized_clone,6,0.48750,0.48710,0.25000,0.24375,0.60625,0.00000,0.00000,0.00000,1.20719,0.74733,0.41324,0.33938,0.41249,0.03787,160,mode_chatter,1.25
combined_micro_shift,domain_randomized_clone,7,0.42500,0.42258,0.25000,0.23750,0.60000,0.00000,0.00000,0.00000,1.20187,0.74821,0.43838,0.33770,0.41148,-0.01626,160,mode_chatter,1.25
combined_micro_shift,domain_randomized_clone,8,0.44375,0.43871,0.27500,0.25000,0.59375,0.00000,0.00000,0.00000,1.21250,0.74400,0.44193,0.33185,0.40905,-0.00788,160,mode_chatter,1.25
combined_micro_shift,domain_randomized_clone,9,0.45000,0.44194,0.27500,0.23125,0.59375,0.00000,0.00000,0.00000,1.19656,0.74416,0.43548,0.33334,0.40986,0.01711,160,mode_chatter,1.25
combined_micro_shift,conformal_risk_gate,0,0.78750,0.78387,0.77500,0.00625,0.00000,0.19375,0.51875,0.00000,1.10497,0.07614,0.31922,0.31447,0.15232,0.76730,160,mode_chatter,1.25
combined_micro_shift,conformal_risk_gate,1,0.77500,0.77097,0.70000,0.00625,0.00000,0.19375,0.53125,0.00000,1.10616,0.07672,0.33214,0.31403,0.15354,0.75464,160,mode_chatter,1.25
combined_micro_shift,conformal_risk_gate,2,0.78750,0.78710,0.70000,0.00625,0.00000,0.20000,0.49375,0.00000,1.10422,0.08603,0.32019,0.30770,0.15064,0.76741,160,mode_chatter,1.25
combined_micro_shift,conformal_risk_gate,3,0.81250,0.81290,0.85000,0.00625,0.00000,0.19375,0.54375,0.00000,1.10734,0.08254,0.30956,0.31778,0.15241,0.79197,160,mode_chatter,1.25
combined_micro_shift,conformal_risk_gate,4,0.80625,0.80323,0.75000,0.00000,0.00000,0.18125,0.55625,0.00000,1.09997,0.08913,0.31677,0.31334,0.15554,0.79225,160,mode_chatter,1.25
combined_micro_shift,conformal_risk_gate,5,0.86250,0.86129,0.85000,0.00000,0.00000,0.20000,0.51875,0.00000,1.10128,0.08449,0.27737,0.31268,0.14929,0.84832,160,mode_chatter,1.25
combined_micro_shift,conformal_risk_gate,6,0.78750,0.78387,0.77500,0.00000,0.00000,0.19375,0.51250,0.00000,1.09906,0.08180,0.32439,0.32052,0.15324,0.77363,160,mode_chatter,1.25
combined_micro_shift,conformal_risk_gate,7,0.74375,0.73871,0.65000,0.00000,0.00000,0.20000,0.54375,0.00000,1.10366,0.08078,0.34533,0.31933,0.15325,0.72924,160,mode_chatter,1.25
combined_micro_shift,conformal_risk_gate,8,0.80000,0.79677,0.65000,0.00000,0.00000,0.20625,0.52500,0.00000,1.10350,0.08825,0.31651,0.31341,0.15064,0.78551,160,mode_chatter,1.25
combined_micro_shift,conformal_risk_gate,9,0.75625,0.75484,0.80000,0.00625,0.00000,0.19375,0.53125,0.00000,1.10616,0.08514,0.34285,0.31610,0.15386,0.73589,160,mode_chatter,1.25
combined_micro_shift,ensemble_uncertainty_gate,0,0.81875,0.81935,0.85000,0.00000,0.00000,0.19375,0.55000,0.00000,1.10263,0.09118,0.29808,0.28474,0.15329,0.80438,160,mode_chatter,1.25
combined_micro_shift,ensemble_uncertainty_gate,1,0.76875,0.76452,0.72500,0.00000,0.00000,0.19375,0.55000,0.00000,1.10263,0.08470,0.33263,0.28398,0.15389,0.75438,160,mode_chatter,1.25
combined_micro_shift,ensemble_uncertainty_gate,2,0.75625,0.76774,0.67500,0.01875,0.00000,0.20000,0.50000,0.00000,1.11544,0.09188,0.33817,0.28027,0.15621,0.72359,160,mode_chatter,1.25
combined_micro_shift,ensemble_uncertainty_gate,3,0.76875,0.76452,0.80000,0.00000,0.00000,0.19375,0.55625,0.00000,1.10322,0.08615,0.33301,0.28696,0.15124,0.75430,160,mode_chatter,1.25
combined_micro_shift,ensemble_uncertainty_gate,4,0.78125,0.78065,0.67500,0.01250,0.00000,0.18750,0.56250,0.00000,1.11281,0.09152,0.32426,0.28317,0.15565,0.75446,160,mode_chatter,1.25
combined_micro_shift,ensemble_uncertainty_gate,5,0.78125,0.77742,0.80000,0.00000,0.00000,0.19375,0.53750,0.00000,1.10144,0.09476,0.31965,0.28378,0.15197,0.76705,160,mode_chatter,1.25
combined_micro_shift,ensemble_uncertainty_gate,6,0.80625,0.80323,0.75000,0.01250,0.00000,0.20000,0.51875,0.00000,1.11191,0.09898,0.30712,0.28954,0.15175,0.77958,160,mode_chatter,1.25
combined_micro_shift,ensemble_uncertainty_gate,7,0.78750,0.78065,0.87500,0.00625,0.00000,0.20000,0.55625,0.00000,1.11016,0.09035,0.32189,0.29076,0.15654,0.76658,160,mode_chatter,1.25
combined_micro_shift,ensemble_uncertainty_gate,8,0.80625,0.80645,0.77500,0.00625,0.00000,0.20625,0.52500,0.00000,1.10881,0.10147,0.30699,0.28331,0.15090,0.78552,160,mode_chatter,1.25
combined_micro_shift,ensemble_uncertainty_gate,9,0.81250,0.80968,0.77500,0.01250,0.00000,0.18750,0.56875,0.00000,1.11341,0.09861,0.30555,0.28680,0.15572,0.78562,160,mode_chatter,1.25
combined_micro_shift,bayesian_skill_survival,0,0.78125,0.78065,0.80000,0.00000,0.00000,0.23750,0.55625,0.00000,1.11459,0.11423,0.32345,0.29951,0.14980,0.76521,160,mode_chatter,1.25
combined_micro_shift,bayesian_skill_survival,1,0.82500,0.81935,0.90000,0.00000,0.00000,0.25000,0.55625,0.00000,1.11784,0.12247,0.29565,0.29934,0.15146,0.80850,160,mode_chatter,1.25
combined_micro_shift,bayesian_skill_survival,2,0.81250,0.80968,0.82500,0.00000,0.00000,0.23125,0.55000,0.00000,1.11238,0.11246,0.30178,0.29633,0.15529,0.79677,160,mode_chatter,1.25
combined_micro_shift,bayesian_skill_survival,3,0.79375,0.79032,0.82500,0.00000,0.00000,0.23125,0.56250,0.00000,1.11356,0.11539,0.31603,0.30547,0.15524,0.77785,160,mode_chatter,1.25
combined_micro_shift,bayesian_skill_survival,4,0.78750,0.78387,0.67500,0.00000,0.00000,0.21875,0.57500,0.00000,1.11150,0.11715,0.31644,0.29956,0.15544,0.77189,160,mode_chatter,1.25
combined_micro_shift,bayesian_skill_survival,5,0.82500,0.82581,0.80000,0.00000,0.00000,0.23125,0.56250,0.00000,1.11356,0.10953,0.29297,0.30417,0.15963,0.80910,160,mode_chatter,1.25
combined_micro_shift,bayesian_skill_survival,6,0.78125,0.78065,0.87500,0.00000,0.00000,0.23750,0.59375,0.00000,1.11816,0.11419,0.32541,0.30706,0.15368,0.76471,160,mode_chatter,1.25
combined_micro_shift,bayesian_skill_survival,7,0.84375,0.84194,0.82500,0.00000,0.00000,0.25000,0.56250,0.00000,1.11844,0.11325,0.28077,0.30740,0.15677,0.82717,160,mode_chatter,1.25
combined_micro_shift,bayesian_skill_survival,8,0.85000,0.85161,0.75000,0.00625,0.00000,0.24375,0.56250,0.00000,1.12213,0.10634,0.27957,0.30348,0.15816,0.82740,160,mode_chatter,1.25
combined_micro_shift,bayesian_skill_survival,9,0.86250,0.85806,0.90000,0.00625,0.00000,0.23125,0.59375,0.00000,1.12184,0.10864,0.26728,0.30361,0.15627,0.83994,160,mode_chatter,1.25
combined_micro_shift,cvar_lifetime_guard,0,0.82500,0.82581,0.75000,0.00625,0.00000,0.54375,0.43750,0.00000,1.18825,0.08290,0.28299,0.34744,0.09856,0.79314,160,mode_chatter,1.25
combined_micro_shift,cvar_lifetime_guard,1,0.81250,0.81290,0.75000,0.00000,0.00000,0.53750,0.43750,0.00000,1.18131,0.09288,0.28862,0.34673,0.09922,0.78712,160,mode_chatter,1.25
combined_micro_shift,cvar_lifetime_guard,2,0.81875,0.81613,0.77500,0.00000,0.00000,0.51875,0.43750,0.00000,1.17644,0.08591,0.28777,0.34171,0.09898,0.79405,160,mode_chatter,1.25
combined_micro_shift,cvar_lifetime_guard,3,0.86875,0.86774,0.85000,0.00000,0.00000,0.54375,0.41250,0.00000,1.18056,0.09410,0.25683,0.35186,0.10092,0.84347,160,mode_chatter,1.25
combined_micro_shift,cvar_lifetime_guard,4,0.82500,0.82903,0.72500,0.00625,0.00000,0.51875,0.45000,0.00000,1.18294,0.09348,0.28093,0.34444,0.09809,0.79389,160,mode_chatter,1.25
combined_micro_shift,cvar_lifetime_guard,5,0.81250,0.81290,0.72500,0.00000,0.00000,0.49375,0.46250,0.00000,1.17231,0.08935,0.29378,0.34933,0.10296,0.78838,160,mode_chatter,1.25
combined_micro_shift,cvar_lifetime_guard,6,0.86875,0.86774,0.85000,0.00000,0.00000,0.53750,0.43125,0.00000,1.18072,0.08269,0.25297,0.35364,0.09981,0.84345,160,mode_chatter,1.25
combined_micro_shift,cvar_lifetime_guard,7,0.79375,0.80323,0.77500,0.00000,0.00000,0.53125,0.43125,0.00000,1.17909,0.08084,0.30780,0.35205,0.09897,0.76868,160,mode_chatter,1.25
combined_micro_shift,cvar_lifetime_guard,8,0.86250,0.85806,0.87500,0.00000,0.00000,0.52500,0.43750,0.00000,1.17806,0.08380,0.25853,0.34695,0.09807,0.83757,160,mode_chatter,1.25
combined_micro_shift,cvar_lifetime_guard,9,0.81250,0.80968,0.77500,0.00000,0.00000,0.54375,0.43125,0.00000,1.18234,0.08700,0.28850,0.34947,0.10092,0.78697,160,mode_chatter,1.25
combined_micro_shift,skill_half_life_scheduler_v5,0,0.81875,0.81290,0.85000,0.00000,0.00000,0.16875,0.56875,0.00000,1.09791,0.13522,0.29774,0.29562,0.15141,0.80504,160,mode_chatter,1.25
combined_micro_shift,skill_half_life_scheduler_v5,1,0.78750,0.78065,0.87500,0.00000,0.00000,0.16875,0.56250,0.00000,1.09731,0.13184,0.31575,0.29491,0.15218,0.77388,160,mode_chatter,1.25
combined_micro_shift,skill_half_life_scheduler_v5,2,0.82500,0.81935,0.80000,0.00000,0.00000,0.18125,0.52500,0.00000,1.09700,0.13393,0.29133,0.28817,0.14951,0.81142,160,mode_chatter,1.25
combined_micro_shift,skill_half_life_scheduler_v5,3,0.77500,0.77742,0.77500,0.00625,0.00000,0.18125,0.58125,0.00000,1.10766,0.13351,0.32350,0.29815,0.14910,0.75443,160,mode_chatter,1.25
combined_micro_shift,skill_half_life_scheduler_v5,4,0.83750,0.83548,0.97500,0.00000,0.00000,0.16250,0.59375,0.00000,1.09866,0.14646,0.29161,0.29296,0.15184,0.82369,160,mode_chatter,1.25
combined_micro_shift,skill_half_life_scheduler_v5,5,0.82500,0.82581,0.77500,0.00625,0.00000,0.18125,0.53750,0.00000,1.10350,0.14236,0.28531,0.29426,0.14893,0.80501,160,mode_chatter,1.25
combined_micro_shift,skill_half_life_scheduler_v5,6,0.83125,0.82903,0.80000,0.00000,0.00000,0.16875,0.58125,0.00000,1.09909,0.14120,0.29380,0.30215,0.15168,0.81738,160,mode_chatter,1.25
combined_micro_shift,skill_half_life_scheduler_v5,7,0.80000,0.80000,0.82500,0.00625,0.00000,0.16875,0.62500,0.00000,1.10856,0.14116,0.31544,0.30122,0.15255,0.77930,160,mode_chatter,1.25
combined_micro_shift,skill_half_life_scheduler_v5,8,0.80625,0.80645,0.72500,0.00000,0.00000,0.17500,0.55625,0.00000,1.09834,0.14393,0.30442,0.29490,0.15023,0.79248,160,mode_chatter,1.25
combined_micro_shift,skill_half_life_scheduler_v5,9,0.80000,0.79677,0.80000,0.00625,0.00000,0.16875,0.61250,0.00000,1.10737,0.14198,0.30799,0.29716,0.15232,0.77947,160,mode_chatter,1.25
combined_micro_shift,oracle_shift_aware_scheduler,0,0.83125,0.82581,0.77500,0.01250,0.00000,0.21250,0.53125,0.00000,1.11634,0.00000,0.28434,0.20486,0.14667,0.80396,160,mode_chatter,1.25
combined_micro_shift,oracle_shift_aware_scheduler,1,0.81250,0.80968,0.70000,0.00000,0.00000,0.21250,0.55000,0.00000,1.10750,0.00000,0.28845,0.20050,0.14540,0.79745,160,mode_chatter,1.25
combined_micro_shift,oracle_shift_aware_scheduler,2,0.86250,0.85806,0.90000,0.00000,0.00000,0.21250,0.52500,0.00000,1.10512,0.00000,0.25930,0.19873,0.14661,0.84778,160,mode_chatter,1.25
combined_micro_shift,oracle_shift_aware_scheduler,3,0.84375,0.84839,0.87500,0.00000,0.00000,0.21250,0.56250,0.00000,1.10869,0.00000,0.27781,0.20737,0.14804,0.82853,160,mode_chatter,1.25
combined_micro_shift,oracle_shift_aware_scheduler,4,0.81875,0.81935,0.80000,0.00625,0.00000,0.21250,0.53750,0.00000,1.11163,0.00000,0.28387,0.20089,0.14464,0.79762,160,mode_chatter,1.25
combined_micro_shift,oracle_shift_aware_scheduler,5,0.82500,0.82258,0.85000,0.00000,0.00000,0.21875,0.54375,0.00000,1.10853,0.00000,0.28356,0.20481,0.14684,0.80981,160,mode_chatter,1.25
combined_micro_shift,oracle_shift_aware_scheduler,6,0.80000,0.79355,0.82500,0.00000,0.00000,0.21875,0.51875,0.00000,1.10616,0.00000,0.29911,0.20906,0.14659,0.78514,160,mode_chatter,1.25
combined_micro_shift,oracle_shift_aware_scheduler,7,0.80625,0.80645,0.85000,0.00000,0.00000,0.23125,0.54375,0.00000,1.11178,0.00000,0.29460,0.20849,0.14529,0.79060,160,mode_chatter,1.25
combined_micro_shift,oracle_shift_aware_scheduler,8,0.83750,0.83226,0.87500,0.00000,0.00000,0.21875,0.54375,0.00000,1.10853,0.00000,0.27670,0.20581,0.14746,0.82231,160,mode_chatter,1.25
combined_micro_shift,oracle_shift_aware_scheduler,9,0.86250,0.86452,0.77500,0.00000,0.00000,0.22500,0.54375,0.00000,1.11016,0.00000,0.26069,0.20484,0.14465,0.84708,160,mode_chatter,1.25
combined_micro_shift,domain_randomized_clone,0,0.46875,0.46452,0.12500,0.27500,0.59375,0.00000,0.00000,0.00000,1.23375,0.77614,0.41150,0.34645,0.41515,-0.00785,160,mode_chatter,1.50
combined_micro_shift,domain_randomized_clone,1,0.48125,0.47742,0.32500,0.25000,0.58750,0.00000,0.00000,0.00000,1.21250,0.74423,0.44673,0.33881,0.41336,0.03175,160,mode_chatter,1.50
combined_micro_shift,domain_randomized_clone,2,0.46875,0.46774,0.12500,0.30625,0.59375,0.00000,0.00000,0.00000,1.26031,0.75285,0.41257,0.33952,0.41470,-0.03907,160,mode_chatter,1.50
combined_micro_shift,domain_randomized_clone,3,0.41875,0.41290,0.20000,0.28125,0.60625,0.00000,0.00000,0.00000,1.23906,0.76205,0.42611,0.33994,0.41467,-0.06834,160,mode_chatter,1.50
combined_micro_shift,domain_randomized_clone,4,0.45625,0.44839,0.17500,0.27500,0.63125,0.00000,0.00000,0.00000,1.23375,0.75229,0.41533,0.34078,0.41502,-0.03310,160,mode_chatter,1.50
combined_micro_shift,domain_randomized_clone,5,0.48125,0.48065,0.20000,0.21250,0.61875,0.00000,0.00000,0.00000,1.18062,0.77095,0.43064,0.34414,0.41511,0.05859,160,mode_chatter,1.50
combined_micro_shift,domain_randomized_clone,6,0.45000,0.44516,0.27500,0.28125,0.61875,0.00000,0.00000,0.00000,1.23906,0.75680,0.42914,0.34274,0.41433,-0.04134,160,mode_chatter,1.50
combined_micro_shift,domain_randomized_clone,7,0.51250,0.50645,0.25000,0.25625,0.58750,0.00000,0.00000,0.00000,1.21781,0.75271,0.42416,0.33682,0.41204,0.05676,160,mode_chatter,1.50
combined_micro_shift,domain_randomized_clone,8,0.46250,0.45806,0.25000,0.28750,0.60000,0.00000,0.00000,0.00000,1.24437,0.76758,0.42206,0.34600,0.41579,-0.02871,160,mode_chatter,1.50
combined_micro_shift,domain_randomized_clone,9,0.53750,0.53871,0.27500,0.23750,0.60000,0.00000,0.00000,0.00000,1.20187,0.77592,0.42086,0.34205,0.41433,0.09624,160,mode_chatter,1.50
combined_micro_shift,conformal_risk_gate,0,0.86250,0.86452,0.87500,0.00000,0.00000,0.21250,0.53125,0.00000,1.10572,0.08768,0.28194,0.32415,0.14903,0.84770,160,mode_chatter,1.50
combined_micro_shift,conformal_risk_gate,1,0.77500,0.76774,0.87500,0.00000,0.00000,0.21250,0.53125,0.00000,1.10572,0.08400,0.32513,0.31791,0.15002,0.76020,160,mode_chatter,1.50
combined_micro_shift,conformal_risk_gate,2,0.80625,0.80323,0.67500,0.00000,0.00000,0.19375,0.54375,0.00000,1.10203,0.09145,0.31031,0.31912,0.15239,0.79197,160,mode_chatter,1.50
combined_micro_shift,conformal_risk_gate,3,0.75625,0.75161,0.75000,0.00000,0.00000,0.21250,0.51875,0.00000,1.10453,0.08468,0.33852,0.31807,0.14941,0.74162,160,mode_chatter,1.50
combined_micro_shift,conformal_risk_gate,4,0.75625,0.75484,0.75000,0.00625,0.00000,0.20625,0.53125,0.00000,1.10941,0.08493,0.34268,0.32002,0.15193,0.73543,160,mode_chatter,1.50
combined_micro_shift,conformal_risk_gate,5,0.82500,0.82581,0.75000,0.00000,0.00000,0.21250,0.51250,0.00000,1.10394,0.08821,0.30057,0.32248,0.15020,0.81045,160,mode_chatter,1.50
combined_micro_shift,conformal_risk_gate,6,0.80625,0.80645,0.82500,0.00625,0.00000,0.20625,0.51875,0.00000,1.10822,0.07791,0.31103,0.32216,0.15164,0.78560,160,mode_chatter,1.50
combined_micro_shift,conformal_risk_gate,7,0.77500,0.76774,0.80000,0.00625,0.00000,0.19375,0.53750,0.00000,1.10675,0.08719,0.32797,0.31710,0.15107,0.75456,160,mode_chatter,1.50
combined_micro_shift,conformal_risk_gate,8,0.77500,0.77419,0.72500,0.00625,0.00000,0.19375,0.56875,0.00000,1.10972,0.08681,0.33758,0.32535,0.15295,0.75414,160,mode_chatter,1.50
combined_micro_shift,conformal_risk_gate,9,0.75000,0.75484,0.77500,0.01875,0.00000,0.20625,0.53750,0.00000,1.12062,0.09015,0.34176,0.32293,0.15457,0.71661,160,mode_chatter,1.50
combined_micro_shift,ensemble_uncertainty_gate,0,0.84375,0.84516,0.82500,0.01250,0.00000,0.21875,0.54375,0.00000,1.11916,0.09227,0.28577,0.29311,0.14737,0.81607,160,mode_chatter,1.50
combined_micro_shift,ensemble_uncertainty_gate,1,0.77500,0.77742,0.70000,0.00625,0.00000,0.20625,0.56250,0.00000,1.11238,0.09372,0.33059,0.29067,0.15597,0.75377,160,mode_chatter,1.50
combined_micro_shift,ensemble_uncertainty_gate,2,0.78750,0.78710,0.62500,0.00625,0.00000,0.20000,0.55000,0.00000,1.10956,0.09392,0.32209,0.28898,0.15253,0.76666,160,mode_chatter,1.50
combined_micro_shift,ensemble_uncertainty_gate,3,0.76250,0.76129,0.72500,0.00000,0.00000,0.21250,0.55000,0.00000,1.10750,0.09082,0.33646,0.28745,0.14862,0.74745,160,mode_chatter,1.50
combined_micro_shift,ensemble_uncertainty_gate,4,0.75625,0.75806,0.70000,0.00000,0.00000,0.20625,0.54375,0.00000,1.10528,0.08985,0.33588,0.29018,0.15270,0.74151,160,mode_chatter,1.50
combined_micro_shift,ensemble_uncertainty_gate,5,0.76250,0.75806,0.72500,0.00000,0.00000,0.21250,0.53125,0.00000,1.10572,0.09380,0.33065,0.29300,0.15170,0.74770,160,mode_chatter,1.50
combined_micro_shift,ensemble_uncertainty_gate,6,0.76875,0.76129,0.67500,0.00625,0.00000,0.20625,0.53750,0.00000,1.11000,0.09102,0.33451,0.29292,0.15361,0.74785,160,mode_chatter,1.50
combined_micro_shift,ensemble_uncertainty_gate,7,0.80000,0.79677,0.95000,0.00625,0.00000,0.18125,0.56875,0.00000,1.10647,0.09935,0.31535,0.28844,0.15423,0.77959,160,mode_chatter,1.50
combined_micro_shift,ensemble_uncertainty_gate,8,0.80625,0.80000,0.75000,0.00625,0.00000,0.19375,0.59375,0.00000,1.11209,0.10164,0.30354,0.29703,0.15673,0.78506,160,mode_chatter,1.50
combined_micro_shift,ensemble_uncertainty_gate,9,0.71875,0.71290,0.65000,0.01875,0.00000,0.20625,0.51250,0.00000,1.11825,0.10160,0.35453,0.29156,0.15223,0.68570,160,mode_chatter,1.50
combined_micro_shift,bayesian_skill_survival,0,0.81875,0.82258,0.70000,0.00000,0.00000,0.24375,0.58125,0.00000,1.11859,0.11426,0.29944,0.31406,0.15619,0.80215,160,mode_chatter,1.50
combined_micro_shift,bayesian_skill_survival,1,0.78750,0.78710,0.72500,0.00625,0.00000,0.26250,0.56250,0.00000,1.12700,0.11330,0.31486,0.30542,0.15245,0.76422,160,mode_chatter,1.50
